province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Lanao del Norte,Poona Piagapo,Councilor,"Gandarosa, Orac Bowaya",Samanoding,Lakas-Christian Muslim Democrats,3847
Ilocos Norte,Pinili,Vice-Mayor,"Galang, Pedro Baetiong",Pete,Lakas-Christian Muslim Democrats,3849
Southern Leyte,Tomas Oppus,Councilor,"Siona, Pacifico Caderao",Pacing,Nationalist People's Coalition,3849
Agusan del Sur,San Luis,Councilor,"Acedo, Helenita Cullantes",Helen/Len,Lakas-Christian Muslim Democrats,3849
Agusan del Sur,San Luis,Councilor,"Acedo, Helenita Cullantes",Helen/Len,Lakas-Christian Muslim Democrats,3849
Iloilo,Badiangan,Councilor,"Armada, Judith Villanueva",Villanueva,Lakas-Christian Muslim Democrats,3850
Cebu,Malabuyoc,Councilor,"Kho, Concesa Tabuco",Connie,Lakas-Christian Muslim Democrats,3850
Northern Samar,San Isidro,Vice-Mayor,"Montecalvo, Paul Lao",Pol,Liberal Party,3850
Occidental Mindoro,Lubang,Councilor,"Magpantay, MaBlanca Alegre",Blanca,REPORMA LM,3851
Occidental Mindoro,Abra De Ilog,Councilor,"Castillo, Floro Agoncillo",Purong,Nationalist People's Coalition,3852
Occidental Mindoro,Lubang,Vice-Mayor,"Taneca, Jeremias De Lara",Jerry,REPORMA LM,3852
Apayao,Flora,Mayor,"De San Jose, Richard Usita",Ric,Nationalist People's Coalition,3853
Isabela,San Agustin,Mayor,"Manuel, Operaflor Antonio",Flor,Lakas-Christian Muslim Democrats,3854
Romblon,San Jose,Mayor,"Galicia, Gemeniano Jr. Gabaldon",Dandy,Lakas-Christian Muslim Democrats,3854
Ilocos Sur,San Juan Lapog,Councilor,"Viloria, Samson Villaluz",Sammy,Nationalist People's Coalition,3855
Zamboanga Sibugay,Malangas,Councilor,"Banquiao, Loreto Galabin",Dodong,Lakas-Christian Muslim Democrats,3855
Surigao del Norte,Gigaquit,Councilor,"Go, Julito Papeleras",Joy,Lakas-Christian Muslim Democrats,3856
Surigao del Norte,Gigaquit,Councilor,"Go, Julito Papeleras",Joy,Lakas-Christian Muslim Democrats,3856
Mountain Province,Bauko,Councilor,"Pagedped, Romeo Mangawili",Pedped,Lakas-Christian Muslim Democrats,3857
Romblon,Cajidiocan,Councilor,"Rillera, Jocelyn Rotoni",Jo,Lakas-Christian Muslim Democrats,3857
Cebu,Malabuyoc,Councilor,"Creus, Ely Narciso Endrina",Ely,Independent,3857
Davao Orienta,Caraga,Councilor,"Pagsac, Eutequio Jr. B.",Dodong,Independent,3857
Cagayan,Pamplona,Councilor,"Cortina, Joseph Sr. Umayam",Jessie,Nationalist People's Coalition,3858
Bukidnon,Don Carlos,Councilor,"Arcilla, Avelino Narvasa",Beling,Lakas-Christian Muslim Democrats,3858
Lanao del Norte,Lala,Vice-Mayor,"Deano, Noel Nadala",Toto,Lakas-Christian Muslim Democrats,3858
Ilocos Sur,Santa,Councilor,"Bello, Norma Nartatez-Pascua",Normita,Liberal Party,3860
Ilocos Sur,Santiago,Councilor,"Miranda, Joselito Jr. Sipin",Junior,Nationalist People's Coalition,3860
Bohol,Antequera,Vice-Mayor,"Ongcoy, Urcisina Jayectin",Ursing,Lakas- Christian Muslim Democrats,3860
Quirino,Cabarroguis,Councilor,"Delmas, Rogel Domingo",Rogel,Independent,3861
Albay,Jovellar,Councilor,"Vibar, Eddie Llaguno",Ed,Lakas-Christian Muslim Democrats,3861
Aklan,Nabas,Councilor,"Alfaro, Fredolino Pabelico",Lino,Lakas-Christian Muslim Democrats,3861
Northern Samar,Pambujan,Councilor,"Abobo, Jenice Tan",Jenice,Liberal Party,3861
Zamboanga Sibugay,Roseller Lim,Councilor,"Carreon, Danilo A.",Danny,Labang ng Demokratikong Pilipino,3861
Agusan del Norte,Kitcharao,Councilor,"Cebrian, Merlina Mante",Inday,Lakas-Christian Muslim Democrats,3861
Northern Samar,Catubig,Councilor,"Engo, Santiago Menzon",Tiaging,Philippine Democratic Socialist Party,3862
Northern Samar,San Roque,Councilor,"Puaso, Renato Tan",Renat,Liberal Party,3863
Lanao del Norte,Sapad,Mayor,"Asis, Paruk Usop",Ruk,Lakas-Christian Muslim Democrats,3863
Lanao del Norte,Sultan Naga Dimaporo Karomatan,Mayor,"Asis, Paruk Usop",Ruk,Lakas-Christian Muslim Democrats,3863
Surigao del Norte,Gigaquit,Councilor,"Tejada, Rosalina Larong",Rose,Lakas-Christian Muslim Democrats,3863
Surigao del Norte,Gigaquit,Councilor,"Tejada, Rosalina Larong",Rose,Lakas-Christian Muslim Democrats,3863
Benguet,Tuba,Councilor,"Andawe, Lydia Amistad",Amistad,Nationalist People's Coalition,3864
Basilan,Tuburan,Councilor,"Jalil, Habil Usman",Habir,Liberal Party,3864
Isabela,Santo Tomas,Councilor,"Angolluan, Donata Amugauan",Date,Nationalist People's Coalition,3865
Quirino,Nagtipunan,Councilor,"Baccac, Tomas Lingayo",Tom,Liberal Party,3866
Zamboanga Sibugay,Roseller Lim,Councilor,"Sumicad, Edna Basatan",Dhay or  Ed,Labang ng Demokratikong Pilipino,3866
Aklan,Banga,Councilor,"Lao, Carina Guevara",Ken,Lakas-Christian Muslim Democrats,3867
Antique,Anini-y,Vice-Mayor,"Pollicar, Reynaldo Belleza",Rene,Lakas-Christian Muslim Democrats,3867
Bohol,Dimiao,Mayor,"Adame, Alejandrino Real",Lindy,Lakas- Christian Muslim Democrats,3867
Negros Oriental,Jimalalud,Councilor,"Cuevas, Merde Faburada",Merde,Lakas-Christian Muslim Democrats,3867
Camarines Norte,Capalonga,Councilor,"Indias, Monchito Aler",Monching,Independent,3868
Misamis Oriental,Lagonglong,Vice-Mayor,"Salvani, Alejo Jr. Tagarda",Jong,Lakas-Christian Muslim Democrats,3868
Ilocos Sur,Sannto Domingo,Councilor,"Tadeja, Eugene Ragual",Gin or Ghin,Nationalist People's Coalition,3869
Leyte,San Miguel,Councilor,"Acuin, Angel Penaranda",Loker,Independent,3869
Bataan,Bagac,Councilor,"Cascasan, Ernesto Jr. Abulencia",Estong,Independent,3870
Western Samar,Hinabangan,Mayor,"Gabieta, Chanita Labrague",Chaning,Lakas ng Bayan ng Demokratikong Pilipino,3870
Lanao del Norte,Matungao,Councilor,"Guyo, Ominta Andamama",Omin,Lakas-Christian Muslim Democrats,3871
Nueva Vizcaya,Alfonso Castaneda,Mayor,"Bajo, Esmonio Suniega",Miniong,Laban Demokratikong Pilipino,3872
Laguna,Rizal,Councilor,"Sumague, Ferdinand Opulencia",Ferdie,Independent,3872
Bohol,Alicia,Councilor,"Deligero, Domenciano Ampong",Ayot,Lakas- Christian Muslim Democrats,3872
Siquijor,Maria,Vice-Mayor,"Enot, Vitaliano Tabilon",Betel,Lakas-Christian Muslim Democrats,3872
Northern Samar,Pambujan,Councilor,"Taco, Jaime S.",Surio,Liberal Party,3873
Laguna,Paete,Councilor,"Cadapan, Fidela Rivera",Del Or Delia,Lakas-Christian Muslim Democrats or Philippine Democratic Socialist Party,3874
Romblon,Odiongan,Councilor,"Castillo, Prudencio Jr. Custodio",Toto,Lakas-Christian Muslim Democrats,3875
Aklan,Malinao,Councilor,"Yabut, Zacarias Magdael",Cari,Liberal Party,3875
Iloilo,Lemery,Vice-Mayor,"Elegino, Eduardo Rendon",Kusog,Laban ng Demokratikong Pilipino,3875
Agusan del Sur,San Luis,Councilor,"Sacabin, Eduardo Ga-a",Eddie,Independent,3875
Agusan del Sur,San Luis,Councilor,"Sacabin, Eduardo Ga-a",Eddie,Independent,3875
Zamboanga Sibugay,Alicia,Councilor,"Tan, Filemon Bilbao",Mon,Lakas-Christian Muslim Democrats,3877
Surigao del Norte,Del Carmen,Councilor,"Fijo, Gelly Caluna",Gel,Puwersa ng Masang Pilipino,3877
Surigao del Norte,Del Carmen,Councilor,"Fijo, Gelly Caluna",Gel,Puwersa ng Masang Pilipino,3877
Bohol,Candijay,Vice-Mayor,"Lim, Julieta Hinacay",Julie,Independent,3878
Lanao del Sur,Calanogas,Councilor,"Rataban, Cadalay Satar",Larry,Lakas-Christian Muslim Democrats,3878
Ilocos Norte,Piddig,Councilor,"Asis, Guillermo Albano",Memong,Laban ng Demokratikong Pilipino,3879
Ilocos Sur,Magsingal,Councilor,"Encarnacion, Raul Udarbe",357,Lakas-Christian Muslim Democrats,3879
Pangasinan,Bugallon,Councilor,"Braga, Eufemia Ruiz",Feming,Lakas-Christian Muslim Democrats,3879
Tarlac,Mayantoc,Councilor,"Racal, Romulo Carmelo",Mulong,Nationalist People's Coalition,3879
Quezon,General Luna,Councilor,"Duenas, Fernando Alforte",Podo,Liberal Party,3879
Eastern Samar,Taft,Mayor,"Lim, Diego Taninas",Diego,Lakas-Christian Muslim Democrats,3879
Bohol,Clarin,Vice-Mayor,"Zafra, Celestina Ramos",Cely,Lakas- Christian Muslim Democrats,3880
Bohol,Alicia,Councilor,"Bersabal, Nilo Jandayan",Nilo,Lakas- Christian Muslim Democrats,3881
Batangas,Balete,Councilor,"Cafe, Danilo Balba",Danny,Lakas-Christian Muslim Democrats,3882
Lanao del Norte,Kauswagan,Councilor,"Tawakal, Millard Pacatang",Mill,Lakas-Christian Muslim Democrats,3882
Cagayan,Ballesteros,Councilor,"Delos Santos, Ricardo Collado",Ricky,Aksyon Demokratiko,3883
Occidental Mindoro,Lubang,Councilor,"Alegre, Florante Insigne",Dante,REPORMA LM,3883
Sorsogon,Juban,Councilor,"Baloloy, Nelson Balaguer",Baloloy,Nationalist People's Coalition,3883
Zamboanga del Norte,Tigbao,Mayor,"Adlaon, Edilberto Simbajon",Eddie,Lakas-Christian Muslim Democrats,3883
Western Samar,Talalora,Councilor,"Doinog, Monina Dasal",Monina,DGIPP,3884
Camarines Sur,Pamplona,Councilor,"Mission, Noel Reglos",Noel,Liberal Party,3885
Lanao del Norte,Bacolod,Councilor,"Canda, Avelino Jr. Abang",Onik,Lakas-Christian Muslim Democrats,3885
Abra,Tayum,Councilor,"Tangco, Marivic Procesa Cruz",Vic,Nacionalista Party,3886
Nueva Ecija,Talugtug,Councilor,"Ulzano, Maximo Tabian",Simos,Lakas-Christian Muslim Democrats,3886
Northern Samar,Catubig,Councilor,"Longcop, Stephen Aboy",Tepen,Philippine Democratic Socialist Party,3887
Aklan,Madalag,Mayor,"Gubatina, Rex Tupas",Rex,Liberal Party,3888
Negros Oriental,Zamboangita,Councilor,"Elnasin, Rustico Jamosmos",Tikoy,Lakas-Christian Muslim Democrats,3888
Surigao del Norte,Malimono,Mayor,"Sandigan, Clemente Jr. Cesta",Loloy,Lakas-Christian Muslim Democrats,3889
Surigao del Norte,Malimono,Mayor,"Sandigan, Clemente Jr. Cesta",Loloy,Lakas-Christian Muslim Democrats,3889
Biliran,Biliran,Councilor,"Mejia, Pablo Jr. Delis",Yeyen,Lakas-Christian Muslim Democrats,3890
Pangasinan,Natividad,Councilor,"De Vera, Marilou Balao-as",Malou,Aksyon Demokratiko Demokratiko,3891
Bataan,Samal,Councilor,"Orpiano, Macario Bugay",Carrie,Lakas-Christian Muslim Democrats,3891
Biliran,Kawayan,Councilor,"Docdoc, Rosfido Aguilar",Edo,Lakas-Christian Muslim Democrats,3893
Davao Orienta,Caraga,Councilor,"Gambong, Filadelfo Sobiaco",Opong,Nationalist People's Coalition,3893
Bohol,Dimiao,Councilor,"Balbon, Daniel Balighot",Danny,Lakas- Christian Muslim Democrats,3894
Ilocos Sur,San Vicente,Councilor,"Rojo, Angelito Palado",Lito,Lakas-Christian Muslim Democrats,3895
Nueva Vizcaya,Dupax del Sur,Vice-Mayor,"Cayton, Rodrigo Pascua",Sonny,Independent,3895
Quirino,Cabarroguis,Councilor,"Abuan, Willard Sr. Viloria",Willard,Independent,3896
Tarlac,Pura,Councilor,"Valdez, Ferdinand Cortes",Minman,Independent,3897
Leyte,MacArthur,Councilor,"Balaga, Alberto Hermoso",Berting,Lakas-Christian Muslim Democrats,3897
Agusan del Sur,Sibagat,Councilor,"Manluctao, Guillermo Elises",Gem,Lakas-Christian Muslim Democrats,3897
Agusan del Sur,Sibagat,Councilor,"Manluctao, Guillermo Elises",Gem,Lakas-Christian Muslim Democrats,3897
Cagayan,Abulug,Councilor,"Tolero, Christian Alonzo",Benjie,Puwersa ng Masang Pilipino,3899
Laguna,Magdalena,Councilor,"Burbos, Constancio Agawin",Tato,Laban ng Demokratikong Pilipino,3901
Isabela,Reina Mercedes,Councilor,"Galanza, Pedrito Talosig",Ped,Independent,3902
Cebu,Pilar,Councilor,"Tabasa, Cesar Serato",Cesar,Nationalist People's Coalition,3902
Leyte,Merida,Councilor,"Nodalo, Elliosor Sereno",Eloy,Nationalist People's Coalition,3902
Aklan,Buruanga,Mayor,"Labindao, Concepcion Dela Pena",Inday,Lakas-Christian Muslim Democrats,3904
Agusan del Norte,Las Nievas,Councilor,"Buslon, Elisa Tulba","Tata, Lisa",Liberal Party,3904
Surigao del Norte,Bacuag,Councilor,"Chua, Esterlina Ugay",Ester,Independent,3905
Surigao del Norte,Bacuag,Councilor,"Chua, Esterlina Ugay",Ester,Independent,3905
Batangas,Balete,Councilor,"Valencia, Remo Dimaano",Val,Liberal Party,3907
Aklan,Lezo,Vice-Mayor,"Fernandez, Victor Leyson",Vic,Lakas-Christian Muslim Democrats,3908
Abra,Tayum,Councilor,"Eduarte, Placido Jr. Plurad",Glen,Lakas-Christian Muslim Democrats,3909
Marinduque,Mogpog,Councilor,"Mantala, Rolando Jamin",Lando,Lakas-Christian Muslim Democrats,3909
Surigao del Sur,Carrascal,Councilor,"Reyes, Luzviminda Orozco",Minda,Independent,3909
Surigao del Sur,Carrascal,Councilor,"Reyes, Luzviminda Orozco",Minda,Independent,3909
Nueva Vizcaya,Bagabag,Councilor,"Solomon, Horace Tukay",Ace,Laban Demokratikong Pilipino,3910
Ilocos Sur,Santiago,Councilor,"Corpuz, Mario Escritor",Mario,Lakas-Christian Muslim Democrats,3912
Tarlac,Santa Ignacia,Councilor,"Talbo, Federico Tolentino",Pedring,Nationalist People's Coalition,3912
Ilocos Norte,Laoag City,Councilor,"Tamayo, Alicia Saladino",Alice,Nationalist People's Coalition,3913
Camarines Sur,Lupi,Councilor,"Panganiban, Amado De Jesus",Mado,Liberal Party,3913
Sorsogon,Juban,Councilor,"Ayo, Alfredo Jr. Dellosa",Jun,Lakas-Christian Muslim Democrats,3913
Antique,Tibiao,Councilor,"Modesto, Andres Jr. Dalumpines",Dodoy,Independent,3913
Cebu,Malabuyoc,Councilor,"Sabac, Charito Creus",Dodong,Independent,3914
Cebu,Pilar,Councilor,"Labiste, Pablo Chito Quibedo",Chito,Nationalist People's Coalition,3914
Zamboanga Sibugay,Imelda,Councilor,"Pabayos, Dodelyn Barimbao",Gingging,Lakas-Christian Muslim Democrats,3914
Magindanao,Pandag,Councilor,"Manalao, Faizal Magundacan",Fai,Lakas-Christian Muslim Democrats,3914
Benguet,Kapangan,Councilor,"Lorenzo, Lauro Carino",Larry,Lakas-Christian Muslim Democrats,3915
Tarlac,San Narciso,Councilor,"Munoz, Danilo Reydanas",Danny,Lakas-Christian Muslim Democrats,3917
Tarlac,Candelaria,Councilor,"Ebilane, Virginia Encio",Bening,Lakas-Christian Muslim Democrats,3918
Cavite,Magallanes,Councilor,"Guilas, Ronaldo Espineli",Boy,Laban ng Demokratikong Pilipino or Partido Magdalo,3919
Sorsogon,Santa Magdalena,Councilor,"Perea, Sonny June Fungo",Jojo,Puwersa ng Masang Pilipino,3919
Surigao del Norte,San Francisco Anao-Aon,Councilor,"Gastardo, Pedro Placeros",Pet,Liberal Party,3919
Surigao del Norte,San Francisco Anao-Aon,Councilor,"Gastardo, Pedro Placeros",Pet,Liberal Party,3919
Bohol,Garcia Hernandez,Councilor,"Galido, Canuto Acero",Antoy,Lakas- Christian Muslim Democrats,3920
Leyte,MacArthur,Councilor,"Matol, Kenneth Gisma",Neth,Lakas-Christian Muslim Democrats,3920
Misamis Oriental,Naawan,Councilor,"Cabasan, Valentin Jr. Naguita",Bingbing,Lakas-Christian Muslim Democrats,3921
Ilocos Norte,Pinili,Mayor,"Pagdilao, Anunciacion Duldulao",Ciony,Lakas-Christian Muslim Democrats,3923
Camarines Sur,San Fernando,Councilor,"Doblon, Ponciano Jr. Demabasa",Ging,Lakas-Christian Muslim Democrats,3923
Batangas,Laurel,Councilor,"Rodriguez, Angelito Mendoza",Lito,Independent,3924
Batangas,Lemery,Councilor,"Rodriguez, Angelito Mendoza",Lito,Independent,3924
Iloilo,Tubungan,Councilor,"Taninas, Arturo Tamisen",Tsip Arty,Independent,3924
Negros Oriental,Jimalalud,Councilor,"Estorco, Cornelius Rogelio Aranda",Sonny,Aksyon Demokratiko,3924
Bohol,Loay,Councilor,"Dumagan, Vicente ",Vic,Lakas- Christian Muslim Democrats,3925
Masbate,Claveria,Councilor,"Azares, Erusto Ibanez",Magong,Lakas-Christian Muslim Democrats,3926
Negros Oriental,Zamboangita,Councilor,"Banua, Reynaldo Salonoy",Rey,Lakas-Christian Muslim Democrats,3926
Surigao del Sur,Lingig,Councilor,"Orillo, Rito De Castro",Rit,Puwersa ng Masang Pilipino,3927
Surigao del Sur,Lingig,Councilor,"Orillo, Rito De Castro",Rit,Puwersa ng Masang Pilipino,3927
Leyte,Julita,Vice-Mayor,"Tragura, Cleto Lobrigo",Toytoy,Nationalist People's Coalition,3928
Northern Samar,Catubig,Councilor,"Gomba, Arnoldo Recare",-,Liberal Party,3928
Zamboanga Sibugay,Alicia,Councilor,"Zamoras, Lolito Jr. Bation",Loloy,Labang ng Demokratikong Pilipino,3928
Bukidnon,Baungon,Councilor,"Pabillore, Benito Klonisala",Ben,Lakas-Christian Muslim Democrats,3929
Basilan,Tuburan,Councilor,"Salain, Bon Musarin",Abokhair,Lakas-Christian Muslim Democrats,3929
Isabela,Santo Tomas,Councilor,"Cababa, Raymund Torres",Amun,Nationalist People's Coalition,3931
Masbate,Claveria,Councilor,"Montenegro, Meynardo Gomez",Meny,Lakas-Christian Muslim Democrats,3931
Lanao del Sur,Calanogas,Councilor,"Pangcatan, Jp Jallainie Muti",Jp,Ompia Party,3931
Fourth District,Pateros,Councilor - 2nd District,"Cuerdo, Ma Theresa Consolacion",Bebot,Lakas- Christian Muslim Democrats,3932
Ilocos Sur,Tagudin,Councilor,"Ramos, Jose Jr. Mique",Dra. Ramos,Lakas-Christian Muslim Democrats,3932
Romblon,Santa Maria Imelda,Mayor,"Visca, Elsie Dionisio",Monik,Lakas-Christian Muslim Democrats,3933
Bukidnon,Malitbog,Councilor,"Emano, Jose Cosin",Jojo,Lakas-Christian Muslim Democrats,3933
Surigao del Norte,Gigaquit,Mayor,"Perral, Domingo Aloyon",Doming,Lakas-Christian Muslim Democrats,3933
Surigao del Norte,Gigaquit,Mayor,"Perral, Domingo Aloyon",Doming,Lakas-Christian Muslim Democrats,3933
Ilocos Sur,Sannto Domingo,Councilor,"Tadena, Glenda Savellano",Juriels,Lakas-Christian Muslim Democrats or BILEG,3934
Antique,Sebaste,Mayor,"Varona, Jose Christopher Abraham",Bantog,Laban ng Demokratikong Pilipino,3935
Agusan del Sur,San Josefa,Councilor,"Leono, Melchor Samodal",Miso,Philippine Democratic Socialist Party,3935
Agusan del Sur,San Josefa,Councilor,"Leono, Melchor Samodal",Miso,Philippine Democratic Socialist Party,3935
Occidental Mindoro,Santa Cruz,Councilor,"Ramos, Johnny Saique",Bolboy,Lakas-Christian Muslim Democrats,3936
Sorsogon,Prieto Diaz,Councilor,"Dionela, Florencio D",Floring,Independent,3936
Antique,Laua-an,Vice-Mayor,"Necor, Antolin Sarmiento",Tolin,Liberal Party,3936
Leyte,La Paz,Councilor,"Boco, Jorge Relano",Papang,Lakas-Christian Muslim Democrats,3936
Lanao del Norte,Magsaysay,Councilor,"Labastilla, Nilo Tinam-isan",Darongdong,Laban ng Demokratikong Pilipino,3937
Abra,La Paz,Vice-Mayor,"Bernos, Joseph Sto Nino Blando",Jb,Lakas-Christian Muslim Democrats,3938
Guimaras,Jordan,Councilor,"Elevencione, Eros Eleferia",Eros,Lakas-Christian Muslim Democrats,3938
Bohol,Antequera,Councilor,"Pag-ong, Teresita Galbo",Tessie,Lakas- Christian Muslim Democrats,3938
Sorsogon,Santa Magdalena,Councilor,"Gallanosa, Jocelyn Gaton Barreda","Jo, Teyen, Yen",Puwersa ng Masang Pilipino,3939
Surigao del Norte,Del Carmen,Councilor,"Toldo, Oscar Ruaya",Oka or Oca,Lakas-Christian Muslim Democrats,3939
Surigao del Norte,Del Carmen,Councilor,"Toldo, Oscar Ruaya",Oka or Oca,Lakas-Christian Muslim Democrats,3939
Surigao del Sur,San Agustin,Vice-Mayor,"Go, Honolulu Cubil",Go,Lakas-Christian Muslim Democrats,3940
Surigao del Sur,San Agustin,Vice-Mayor,"Go, Honolulu Cubil",Go,Lakas-Christian Muslim Democrats,3940
Ilocos Norte,Dingras,Councilor,"Fernando, Bernardo Yamongan",Berning,Kilusang Bagong Lipunan,3941
Pangasinan,Sual,Councilor,"Aguimbag, Florencio Pagaduan",Puring,Kabalikat ng Malayang Pilipino,3942
Pangasinan,Tayug,Councilor,"Aguimbag, Florencio Pagaduan",Puring,Kabalikat ng Malayang Pilipino,3942
Camarines Sur,Canaman,Councilor,"Ragodon, Henry Pante",Bebot,Lakas-Christian Muslim Democrats,3942
Masbate,San Jacinto,Councilor,"Real, Angel Bailon",Lito,Lakas-Christian Muslim Democrats,3942
Cebu,Tabuelan,Councilor,"Arnejo, Crisostomo Medado",Boy,Independent,3942
Quezon,Unisan,Councilor,"Tan, Priscilla De Jesus",Precy,Liberal Party,3943
Albay,Jovellar,Councilor,"Morales, Jaime Jr. Meranda",Jun,Lakas-Christian Muslim Democrats,3943
Zamboanga Sibugay,Roseller Lim,Councilor,"Cababat, Lucio Deniega",Gen,Labang ng Demokratikong Pilipino,3943
Negros Oriental,Amlan Ayuquitan,Councilor,"Bocanegra, Jose Gallardo",Choy,Nationalist People's Coalition,3943
Cagayan,Abulug,Councilor,"Rivera, Roberto Carlos",Obet,Puwersa ng Masang Pilipino,3944
Northern Samar,Catubig,Mayor,"Capoquian, Rodolfo Mengullo",Odol,Philippine Democratic Socialist Party,3944
Isabela,Mallig,Councilor,"Elizarde, Almario Balagan",Mario,Nationalist People's Coalition,3945
Camarines Norte,Capalonga,Councilor,"Florante, Felix Larry Alto",Daga,Lakas-Christian Muslim Democrats,3945
Davao Orienta,Caraga,Councilor,"Iturralde, Rosalinda Basoc",Saling,Lakas-Christian Muslim Democrats,3945
Basilan,Tuburan,Vice-Mayor,"Sahi, Muhaymin Ismael",Toyong,Lakas-Christian Muslim Democrats,3945
Palawan,Rizal Marcos,Councilor,"Galang, Larry Galin",Pobreng Malipayon,Lakas-Christian Muslim Democrats,3946
Antique,Laua-an,Councilor,"Villafuerte, Emmanuel Magluyan",Emman,Lakas-Christian Muslim Democrats,3946
Ilocos Sur,Bantay,Councilor,"Leones, George Corpuz",Judy,Lakas-Christian Muslim Democrats,3947
Surigao del Sur,San Miguel,Councilor,"Martinez, Bernardo Jr. Silvoza",Jun,Lakas-Christian Muslim Democrats,3948
Surigao del Sur,San Miguel,Councilor,"Martinez, Bernardo Jr. Silvoza",Jun,Lakas-Christian Muslim Democrats,3948
Negros Oriental,Zamboangita,Councilor,"Eltanal, Teresita Paragas",Tess or  Tessie,Nationalist People's Coalition,3948
Aklan,Libacao,Councilor,"Ilig, Felizardo Saguibo",Zards,Lakas-Christian Muslim Democrats,3950
Northern Samar,Biri,Councilor,"Tiberio, Rizal Serafin",Rizal,Liberal Party,3950
Nueva Ecija,Gabaldon Bitulok Sabani,Councilor,"Balbido, John Mina",Janong,Lakas-Christian Muslim Democrats,3951
Agusan del Norte,Remedios T. Romualdez,Councilor,"Dultra, Vivien Jamboy",Vien/ Ben,Lakas-Christian Muslim Democrats,3952
Cagayan,Lasam,Councilor,"Vega, Rizal Viernes",Zaldy,Nationalist People's Coalition,3955
Marinduque,Gasan,Councilor,"Sosa, Yudel Agoncillo",Yudel,Independent,3955
Eastern Samar,Taft,Councilor,"Adigue, Elena Taninas",Elen,Lakas-Christian Muslim Democrats,3955
Surigao del Sur,Carrascal,Councilor,"Apao, Dario Cabug",Dar,Lakas-Christian Muslim Democrats,3955
Surigao del Sur,Carrascal,Councilor,"Apao, Dario Cabug",Dar,Lakas-Christian Muslim Democrats,3955
Camarines Sur,Sagnay,Councilor,"San Felipe, Mariano Jr. Gacer",Marjun,Nationalist People's Coalition,3957
Eastern Samar,Can-Avid,Councilor,"Pomarejos, Wilmo G.",Mowil,Nationalist People's Coalition,3958
